,j,Polarity,Coverage,Overlaps,Conflicts
bugless_message_keyword_migrat,90,[0],0.00185,0.0013,0.00035
bugless_message_keyword_minim,91,[0],0.0015,0.0014,0.0003
bugless_message_keyword_modif,92,[0],0.0012,0.00115,0.0008
bugless_message_keyword_new,93,[0],0.0331,0.02785,0.01155
bugless_message_keyword_note,94,[0],0.0107,0.0091,0.0036
bugless_message_keyword_opinion,95,[],0.0,0.0,0.0
bugless_message_keyword_optim,96,[0],0.0082,0.00575,0.0031
bugless_message_keyword_pass|test,97,[0],0.0001,0.0001,0.0
bugless_message_keyword_perf|test,98,[0],5e-05,5e-05,5e-05
bugless_message_keyword_perfom|test,99,[],0.0,0.0,0.0
bugless_message_keyword_perform,100,[0],0.00845,0.008,0.0031
bugless_message_keyword_plugin,101,[0],0.0077,0.0066,0.0007
bugless_message_keyword_polish,102,[0],0.00075,0.0003,0.0
bugless_message_keyword_possibl,103,[0],0.0088,0.00785,0.00535
bugless_message_keyword_prepar,104,[0],0.00555,0.00495,0.00075
bugless_message_keyword_propos,105,[0],0.00165,0.00155,0.0009
bugless_message_keyword_provid,106,[0],0.0162,0.01515,0.01195
bugless_message_keyword_publish,107,[0],0.0013,0.0007,0.00015
bugless_message_keyword_readm,108,[0],0.00235,0.00225,0.00025
bugless_message_keyword_reduc,109,[0],0.0096,0.00735,0.00335
bugless_message_keyword_refin,110,[0],0.00065,0.00045,0.00015
bugless_message_keyword_reformat,111,[0],0.00095,0.0006,0.00015
bugless_message_keyword_regress|test,112,[0],0.00025,0.00025,0.00015
bugless_message_keyword_reimplement,113,[0],5e-05,5e-05,5e-05
bugless_message_keyword_release,114,[],0.0,0.0,0.0
bugless_message_keyword_remov,115,[0],0.10095,0.06115,0.02195
bugless_message_keyword_replac,116,[0],0.0108,0.0077,0.0037
bugless_message_keyword_restrict,117,[0],0.00155,0.0015,0.0003
bugless_message_keyword_review,118,[0],0.00715,0.0064,0.0032
bugless_message_keyword_rid,119,[0],0.0009,0.00085,0.00035
bugless_message_keyword_set|up,120,[0],0.00025,0.00015,0.0001
bugless_message_keyword_speedup,121,[0],0.00315,0.00225,0.0007
bugless_message_keyword_stage,122,[0],0.0009,0.0007,0.00035
bugless_message_keyword_stat,123,[0],0.00185,0.00135,0.00045
bugless_message_keyword_statist,124,[0],0.0008,0.00065,0.0002
bugless_message_keyword_support,125,[0],0.03225,0.0261,0.0088
bugless_message_keyword_switch,126,[0],0.00705,0.00535,0.002
bugless_message_keyword_test,127,[0],0.1241,0.1049,0.05965
bugless_message_keyword_test|coverag,128,[0],0.001,0.001,0.0002
bugless_message_keyword_test|pass,129,[0],0.0007,0.0007,0.0003
bugless_message_keyword_todo,130,[0],0.0073,0.0068,0.00355
bugless_message_keyword_tweak,131,[0],0.0039,0.00245,0.00115
bugless_message_keyword_unit,132,[0],0.00815,0.00815,0.00455
bugless_message_keyword_unnecessari,133,[0],0.00935,0.00875,0.00245
bugless_message_keyword_updat,134,[0],0.05675,0.03255,0.01025
bugless_message_keyword_upgrad,135,[0],0.01205,0.00785,0.00245
bugless_message_keyword_version,136,[0],0.02745,0.0237,0.00775
bugless_message_keyword_move,137,[0],0.0254,0.01675,0.0062
bugless_message_keyword_refactor,138,[0],0.018,0.0133,0.00565
bugless_message_keyword_renam,139,[0],0.0108,0.0066,0.0023
bugless_message_keyword_reorgan,140,[0],0.00045,0.0004,5e-05
bugless_message_keyword_restructur,141,[0],0.0009,0.00055,0.0002
bugless_message_keyword_rewrit,142,[0],0.00195,0.00155,0.00085
bugless_message_keyword_simplif,143,[0],0.0006,0.00025,0.0001
bugless_message_keyword_simplifi,144,[0],0.01125,0.00745,0.0029
